sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
0|It was a huge awkward 1.5lb piece of cow that was 3/4ths gristle and fat.|-0.8000000000000002|0.9|0.8333333333333334|"The text conveys a negative sentiment towards the food item, as indicated by words such as ""huge"", ""awkward"", ""gristle"", and ""fat"", resulting in a disappointing experience with the piece of cow."|['huge', 'awkward', 'lb', 'piec', 'cow', '4th', 'gristl', 'fat', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.83333333]"|0.0014530910411849618|1.0
1|definitely will come back here again.|1.0|0.9|0.8666666666666667|The sentiment expressed in the given explanations is overwhelmingly positive, as indicated by the strong intention to return expressed in the text.|['definit', 'come', 'back', '.']|[0.         0.         0.         ... 1.         0.9        0.86666667]|0.9992490410804749|1.0
1|I like Steiners because it's dark and it feels like a bar.|0.75|0.8666666666666667|0.8333333333333334|The majority of the explanations focus on the positive sentiment expressed towards Steiners, highlighting the user's liking for the establishment, specifically its dark and bar-like atmosphere.|['like', 'steiner', 'dark', 'feel', 'like', 'bar', '.']|[0.         0.         0.         ... 0.75       0.86666667 0.83333333]|0.9866244792938232|3.0
1|Wow very spicy but delicious.|0.8000000000000002|0.9|0.8666666666666667|"The explanations all point to a strong positive sentiment towards the food, with mentions of words like ""wow,"" ""spicy,"" and ""delicious"" contributing to the overall positive tone."|['wow', 'spici', 'delici', '.']|[0.         0.         0.         ... 0.8        0.9        0.86666667]|0.9927189350128174|4.0
1|If you're not familiar, check it out.|0.1666666666666666|0.6666666666666666|0.7000000000000001|The statement is neutral overall, with a sentiment score of 0.4, suggesting a slightly positive sentiment. The explanation is clear and provides a confident rating.|['familiar', ',', 'check', '.']|[0.         0.         0.         ... 0.16666667 0.66666667 0.7       ]|0.032631196081638336|4.0
0|I'll take my business dinner dollars elsewhere.|-0.7666666666666666|0.9|0.8000000000000002|The user expresses frustration and dissatisfaction with their current business dinner location, indicating a strong negative sentiment and intention to find an alternative.|"[""i'll"", 'take', 'busi', 'dinner', 'dollar', 'elsewher', '.']"|"[ 0.          0.          0.         ... -0.76666667  0.9
  0.8       ]"|0.001075327629223466|3.0
1|I'd love to go back.|0.8666666666666667|0.8666666666666667|0.8666666666666667|"The statement ""I'd love to go back"" indicates a strong and unequivocal positive sentiment, as the person expresses their strong desire to repeat a previous experience."|"[""i'd"", 'love', 'go', 'back', '.']"|[0.         0.         0.         ... 0.86666667 0.86666667 0.86666667]|0.9992490410804749|1.0
1|Anyway, this FS restaurant has a wonderful breakfast/lunch.|0.8000000000000002|0.9|0.7666666666666666|"The statement overall reflects a positive sentiment towards the breakfast and lunch at the FS restaurant, with the word ""wonderful"" indicating a pleasant dining experience, although more specific details could further support the overall sentiment."|['anyway', ',', 'fs', 'restaur', 'wonder', 'breakfast', 'lunch', '.']|[0.         0.         0.         ... 0.8        0.9        0.76666667]|0.9993240833282471|1.0
0|Nothing special.|0.0666666666666666|0.2333333333333333|0.2666666666666666|"The consensus from the explanations is that the statement ""Nothing special"" is neutral and does not convey strong positive or negative sentiment, as it does not express any particular enthusiasm or disappointment."|['noth', 'special', '.']|[0.         0.         0.         ... 0.06666667 0.23333333 0.26666667]|0.016777826473116875|0.0
1|Each day of the week they have a different deal and it's all so delicious!|0.8166666666666668|0.8333333333333334|0.8333333333333334|The explanations generally express a positive sentiment towards the different deals offered each day of the week, describing them as delicious, indicating a positive experience with the food options.|['day', 'week', 'differ', 'deal', 'delici']|[0.         0.         0.         ... 0.81666667 0.83333333 0.83333333]|0.9959874749183655|3.0
1|Not to mention the combination of pears, almonds and bacon is a big winner!|0.9333333333333332|0.8333333333333334|0.8666666666666666|"The combination of pears, almonds, and bacon is described as a ""big winner"" and is rated positively due to its delicious and successful nature."|['mention', 'combin', 'pear', ',', 'almond', 'bacon', 'big', 'winner']|[0.         0.         0.         ... 0.93333333 0.83333333 0.86666667]|0.9976404905319214|2.0
0|Will not be back.|-0.8333333333333334|0.8666666666666667|0.9|"The sentiment score is strongly negative, supported by the clear and unambiguous phrase ""will not be back,"" indicating dissatisfaction and disappointment."|['back', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.9       ]"|0.0034615923650562763|4.0
0|Sauce was tasteless.|-0.7666666666666666|0.8666666666666667|0.8666666666666667|"The majority of explanations agree that the statement ""Sauce was tasteless"" has a negative sentiment because it suggests that the sauce lacked flavor, which is generally considered a negative attribute in culinary experiences. It is clear and logical, providing a good reasoning for the sentiment score."|['sauc', 'tasteless', '.']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.86666667]"|0.005324128549546003|2.0
1|The food is delicious and just spicy enough, so be sure to ask for spicier if you prefer it that way.|0.8666666666666667|0.9|0.9333333333333332|"The statement highlights the positive sentiment towards the food, with words like ""delicious"" and ""spicy enough"". It also mentions the option for customers to request additional spice, further enhancing the positive experience."|['food', 'delici', 'spici', 'enough', ',', 'sure', 'ask', 'spicier', 'prefer', 'way', '.']|[0.         0.         0.         ... 0.86666667 0.9        0.93333333]|0.9992490410804749|1.0
1|My ribeye steak was cooked perfectly and had great mesquite flavor.|0.9333333333333332|0.9166666666666666|0.9666666666666668|The user's statement expressing satisfaction with the ribeye steak, mentioning its perfect cooking and great mesquite flavor, is rated as very positive (+1.0) and receives a high confidence rating of 1, with an effective explanation emphasizing these positive aspects.|['ribey', 'steak', 'cook', 'perfectli', 'great', 'mesquit', 'flavor', '.']|[0.         0.         0.         ... 0.93333333 0.91666667 0.96666667]|0.9985219836235046|2.0
0|I don't think we'll be going back anytime soon.|-0.6|0.8333333333333334|0.8333333333333334|The overall sentiment of the text is fairly negative, as indicated by the lack of optimism or enthusiasm expressed about returning to a specific place or situation.|"['think', ""we'll"", 'go', 'back', 'anytim', 'soon', '.']"|"[ 0.          0.          0.         ... -0.6         0.83333333
  0.83333333]"|0.012239286676049232|3.0
1|Food was so gooodd.|1.0|0.9|0.9666666666666668|"The text consistently expresses strong positivity towards the food, with the use of repeated letters and the word ""good"" indicating enthusiasm."|['food', 'gooodd', '.']|[0.         0.         0.         ... 1.         0.9        0.96666667]|0.9979493021965027|3.0
0|I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food.|-0.7200000000000001|0.9|0.8166666666666668|The general consensus among the explanations is that the sentiment of the text is negative, with the user clearly expressing dissatisfaction with the food. The explanations are generally clear and confident about this negative sentiment, but some suggest that more details could be provided to enhance understanding.|['far', 'sushi', 'connoisseur', 'definit', 'tell', 'differ', 'good', 'food', 'bad', 'food', 'certainli', 'bad', 'food', '.']|"[ 0.          0.          0.         ... -0.72        0.9
  0.81666667]"|0.0014742875937372446|3.0
0|I was so insulted.|-0.8333333333333334|0.9|0.9|"The phrase ""I was so insulted"" conveys a strong negative sentiment, indicating a deeply offended or hurt feeling."|['insult', '.']|"[ 0.          0.          0.         ... -0.83333333  0.9
  0.9       ]"|0.000644777319394052|3.0
0|The last 3 times I had lunch here has been bad.|-0.6333333333333333|0.8000000000000002|0.8666666666666667|Based on the explanations, the sentiment score is negative because the user had bad experiences during their last three lunch visits, which led to disappointment and dissatisfaction.|['last', 'time', 'lunch', 'bad', '.']|"[ 0.          0.          0.         ... -0.63333333  0.8
  0.86666667]"|0.008111278526484966|1.0
0|The chicken wings contained the driest chicken meat I have ever eaten.|-0.8000000000000002|0.9|0.8666666666666667|The summary explanation is that the overall sentiment is negative due to the negative experience of eating very dry chicken meat in the chicken wings.|['chicken', 'wing', 'contain', 'driest', 'chicken', 'meat', 'ever', 'eaten', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.86666667]"|0.000644777319394052|3.0
1|The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.|0.8833333333333333|0.85|0.8833333333333333|The explanations suggest that the sentiment towards the food and venue experience is highly positive, with positive language used to describe the food, venue, and suitability for couples and small family groups.|['food', 'good', 'enjoy', 'everi', 'mouth', ',', 'enjoy', 'relax', 'venu', 'coupl', 'small', 'famili', 'group', 'etc', '.']|[0.         0.         0.         ... 0.88333333 0.85       0.88333333]|0.9988186955451965|3.0
1|Nargile - I think you are great.|0.9666666666666668|0.9|0.8666666666666667|The explanations indicate that the subject is highly admired and praised, with a strong positive sentiment.|['nargil', 'think', 'great', '.']|[0.         0.         0.         ... 0.96666667 0.9        0.86666667]|0.9992490410804749|1.0
1|Best tater tots in the southwest.|0.9|0.8333333333333334|0.8333333333333334|The overall sentiment is extremely positive, with the statement describing the tater tots as the best in the southwest and expressing a high level of satisfaction and enjoyment.|['best', 'tater', 'tot', 'southwest', '.']|[0.         0.         0.         ... 0.9        0.83333333 0.83333333]|0.999329686164856|1.0
1|We loved the place.|1.0|0.9|1.0|"The explanation of the statement ""We loved the place"" suggests a highly positive sentiment with a strong and confident emotional response towards the location."|['love', 'place', '.']|[0.  0.  0.  ... 1.  0.9 1. ]|0.9944432377815247|4.0
0|Definitely not worth the $3 I paid.|-0.8000000000000002|0.9|0.9|The general consensus from the explanations is that the user expresses a strong negative sentiment by stating that the product is not worth the $3 they paid, indicating disappointment and dissatisfaction with the value received.|['definit', 'worth', '$3', 'paid', '.']|[ 0.   0.   0.  ... -0.8  0.9  0.9]|0.003745331661775708|4.0
1|The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.|0.8000000000000002|0.8666666666666667|0.8833333333333333|The user's prompt is highly positive, with a strong level of certainty. The text highlights the positive qualities of the vanilla ice cream and profiterole pastry, describing them as creamy, smooth, and fresh.|['vanilla', 'ice', 'cream', 'creami', 'smooth', 'profiterol', '(', 'choux', ')', 'pastri', 'fresh', 'enough', '.']|[0.         0.         0.         ... 0.8        0.86666667 0.88333333]|0.9992490410804749|1.0
1|Im in AZ all the time and now have my new spot.|0.5333333333333333|0.8000000000000002|0.3999999999999999|The sentiment of the text is slightly positive, suggesting excitement or contentment about a new place in Arizona, although more context is needed for a more precise analysis.|['im', 'az', 'time', 'new', 'spot', '.']|[0.         0.         0.         ... 0.53333333 0.8        0.4       ]|0.8319594264030457|4.0
0|The manager was the worst.|-0.9333333333333332|0.9333333333333332|0.65|"The user's explanations consistently convey a highly negative sentiment towards the manager using the word ""worst"", leaving no room for misinterpretation."|['manag', 'worst', '.']|"[ 0.          0.          0.         ... -0.93333333  0.93333333
  0.65      ]"|0.0027707479894161224|1.0
1|The inside is really quite nice and very clean.|0.8333333333333334|0.9|0.8666666666666667|Overall, the statement expresses a positive sentiment towards the inside being nice and clean, with emphasis on its cleanliness and quality.|['insid', 'realli', 'quit', 'nice', 'clean', '.']|[0.         0.         0.         ... 0.83333333 0.9        0.86666667]|0.9921125173568726|4.0
1|The food was outstanding and the prices were very reasonable.|1.0|0.9|1.0|The explanations consistently indicate a highly positive sentiment towards the food quality and pricing, with no negative sentiment mentioned.|['food', 'outstand', 'price', 'reason', '.']|[0.  0.  0.  ... 1.  0.9 1. ]|0.9982091188430786|4.0
0|I don't think I'll be running back to Carly's anytime soon for food.|-0.4333333333333333|0.8333333333333334|0.7666666666666666|Overall, the explanations suggest that the sentiment is slightly negative, indicating a lack of satisfaction and a reluctance to return to Carly's for food.|"['think', ""i'll"", 'run', 'back', ""carly'"", 'anytim', 'soon', 'food', '.']"|"[ 0.          0.          0.         ... -0.43333333  0.83333333
  0.76666667]"|0.008953308686614037|3.0
0|This is was due to the fact that it took 20 minutes to be acknowledged, then another 35 minutes to get our food...and they kept forgetting things.|-0.8000000000000002|0.8666666666666667|0.8666666666666667|Overall, the sentiment expressed in the explanations is negative, with the main issues being long wait times, staff's forgetfulness, and multiple mistakes, leading to frustration and dissatisfaction.|['due', 'fact', 'took', 'minut', 'acknowledg', ',', 'anoth', 'minut', 'get', 'food', '...', 'kept', 'forget', 'thing', '.']|"[ 0.          0.          0.         ... -0.8         0.86666667
  0.86666667]"|0.0034902605693787336|4.0
1|Love the margaritas, too!|0.9666666666666668|0.8666666666666667|0.9833333333333334|The explanations all highlight that the use of the word 'love' indicates a strong positive sentiment towards margaritas.|['love', 'margarita', ',']|[0.         0.         0.         ... 0.96666667 0.86666667 0.98333333]|0.9989317059516907|2.0
1|This was my first and only Vegas buffet and it did not disappoint.|0.8000000000000002|0.9|0.9166666666666666|The overall sentiment is positive as the user had a satisfactory experience at the Vegas buffet that met their expectations.|['first', 'vega', 'buffet', 'disappoint', '.']|[0.         0.         0.         ... 0.8        0.9        0.91666667]|0.9969161748886108|4.0
1|Very good, though!|0.9666666666666668|0.8666666666666667|0.9|"The overall sentiment expressed is positive, with the use of ""very good"" and an exclamation mark to emphasize and reinforce the positive sentiment, although the word ""though"" introduces a slight contrast, the overall tone remains positive."|['good', ',', 'though']|[0.         0.         0.         ... 0.96666667 0.86666667 0.9       ]|0.9992490410804749|1.0
0|The one down note is the ventilation could use some upgrading.|0.1666666666666666|0.7666666666666666|0.7666666666666666|The overall sentiment is slightly positive with a suggestion for improvement in the ventilation.|['one', 'note', 'ventil', 'could', 'use', 'upgrad', '.']|[0.         0.         0.         ... 0.16666667 0.76666667 0.76666667]|0.0542374849319458|3.0
1|Great pork sandwich.|0.9|0.8666666666666667|0.9|"The phrase ""Great pork sandwich"" has a consistently positive sentiment, as the word ""great"" suggests a positive experience with the well-regarded food item."|['great', 'pork', 'sandwich', '.']|[0.         0.         0.         ... 0.9        0.86666667 0.9       ]|0.9991477727890015|4.0
0|Don't waste your time here.|-0.9|0.9|0.9|"The phrase ""Don't waste your time here"" conveys a strongly negative sentiment, indicating dissatisfaction and a low value experience."|['wast', 'time', '.']|[ 0.   0.   0.  ... -0.9  0.9  0.9]|0.003745331661775708|4.0
0|Total letdown, I would much rather just go to the Camelback Flower Shop and Cartel Coffee.|-0.6999999999999998|0.9|0.8000000000000002|"The summary explanation is that the sentiment of the text is negative, as indicated by the mention of ""total letdown"" and the preference for other options, and the explanation effectively captures this negative sentiment."|['total', 'letdown', ',', 'would', 'much', 'rather', 'go', 'camelback', 'flower', 'shop', 'cartel', 'coffe', '.']|[ 0.   0.   0.  ... -0.7  0.9  0.8]|0.0047582113184034824|2.0
0|Third, the cheese on my friend's burger was cold.|-0.6|0.8000000000000002|0.9|The explanations all suggest that the negative sentiment is due to dissatisfaction with the cold cheese on the friend's burger.|"['third', ',', 'chees', ""friend'"", 'burger', 'cold', '.']"|[ 0.   0.   0.  ... -0.6  0.8  0.9]|0.04139900580048561|0.0
1|We enjoy their pizza and brunch.|0.85|0.9|0.8333333333333334|The user's statement shows a consistent positive sentiment towards the pizza and brunch, indicating enjoyment with clear and concise explanations.|['enjoy', 'pizza', 'brunch', '.']|[0.         0.         0.         ... 0.85       0.9        0.83333333]|0.9561483860015869|0.0
1|The steaks are all well trimmed and also perfectly cooked.|0.8666666666666667|0.8833333333333333|0.9|The sentiment score of 0.8 and confidence rating of 0.9 indicate high confidence in the positive sentiment expressed, which is supported by clear reasoning and descriptions of well-trimmed and perfectly cooked steaks, reflecting a high quality and enjoyable dining experience.|['steak', 'well', 'trim', 'also', 'perfectli', 'cook', '.']|[0.         0.         0.         ... 0.86666667 0.88333333 0.9       ]|0.9992490410804749|1.0
1|We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.|0.9|0.8666666666666667|0.9333333333333332|The explanations suggest that the statement expresses a positive sentiment, praising how the group was handled in a pleasant and satisfactory manner, despite exceeding the expected size.|['group', 'claim', 'would', 'handl', 'us', 'beauti', '.']|[0.         0.         0.         ... 0.9        0.86666667 0.93333333]|0.9989317059516907|2.0
1|I LOVED it!|1.0|0.9666666666666668|0.9|The majority of explanations indicate a strong positive sentiment, with the user expressing love and excitement towards the subject.|['love']|[0.         0.         0.         ... 1.         0.96666667 0.9       ]|0.9983285069465637|0.0
0|We asked for the bill to leave without eating and they didn't bring that either.|-0.7333333333333334|0.8333333333333334|0.9166666666666666|The overall sentiment is negative as the person is unhappy with the restaurant service, specifically mentioning not receiving the bill and feeling frustrated. The sentiment score is -0.6 with an 80% confidence rating. The customer expressed frustration about not receiving the bill and not being able to leave without eating.|['ask', 'bill', 'leav', 'without', 'eat', 'bring', 'either', '.']|"[ 0.          0.          0.         ... -0.73333333  0.83333333
  0.91666667]"|0.011835512705147266|4.0
1|This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.|0.9499999999999998|0.8666666666666667|0.9666666666666668|"The majority of explanations express an extremely positive sentiment towards the place, using words like ""jewel"" and expressing excitement after years of anticipation of finding such a place in Las Vegas."|"['place', 'jewel', 'la', 'vega', ',', 'exactli', ""i'v"", 'hope', 'find', 'nearli', 'ten', 'year', 'live', '.']"|[0.         0.         0.         ... 0.95       0.86666667 0.96666667]|0.9986862540245056|0.0
0|Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.|-0.3333333333333333|0.8333333333333334|0.7666666666666666|The sentiment score is negative due to mentions of limited seafood options and dissatisfaction with the freshness of the crab legs, but the confidence in the rating is high as the user provides specific details. Additionally, although the crab legs were not fresh, the mention of boiled shrimp suggests some variety of seafood was available.|['seafood', 'limit', 'boil', 'shrimp', 'crab', 'leg', 'crab', 'leg', 'definit', 'tast', 'fresh', '.']|"[ 0.          0.          0.         ... -0.33333333  0.83333333
  0.76666667]"|0.004067921079695225|2.0
0|The selection of food was not the best.|-0.0666666666666666|0.8000000000000002|0.7666666666666666|The user's comment indicates a slightly negative sentiment due to dissatisfaction with the food selection, but it is not strongly negative and suggests a moderate level of dissatisfaction.|['select', 'food', 'best', '.']|"[ 0.          0.          0.         ... -0.06666667  0.8
  0.76666667]"|0.008560122922062874|1.0
1|Delicious and I will absolutely be back!|0.9666666666666668|0.8833333333333333|0.9333333333333332|"The overall sentiment of the explanations is highly positive, as the statement uses the word ""delicious"" to describe the experience, and expresses a clear intention to return in the future."|['delici', 'absolut', 'back']|[0.         0.         0.         ... 0.96666667 0.88333333 0.93333333]|0.9989317059516907|2.0
1|This isn't a small family restaurant, this is a fine dining establishment.|0.8333333333333334|0.8833333333333333|0.8333333333333334|The summary explanation is that the text expresses positive sentiment towards the restaurant, highlighting its status as a high-quality and upscale fine dining establishment.|['small', 'famili', 'restaur', ',', 'fine', 'dine', 'establish', '.']|[0.         0.         0.         ... 0.83333333 0.88333333 0.83333333]|0.9890833497047424|3.0
1|They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.|0.8666666666666667|0.8666666666666667|0.9166666666666666|"The explanations indicate that the sentiment towards the food is positive, as the descriptions of the food items use positive adjectives like ""extraordinary"" and ""liked"" and suggest an enjoyable dining experience."|['toro', 'tartar', 'cavier', 'extraordinari', 'like', 'thinli', 'slice', 'wagyu', 'white', 'truffl', '.']|[0.         0.         0.         ... 0.86666667 0.86666667 0.91666667]|0.998080849647522|2.0
0|I dont think I will be back for a very long time.|-0.6999999999999998|0.8666666666666667|0.8666666666666667|The overall sentiment is negative as the user expresses a strong reluctance and lack of desire to return, indicating a negative experience or disappointment.|['dont', 'think', 'back', 'long', 'time', '.']|"[ 0.          0.          0.         ... -0.7         0.86666667
  0.86666667]"|0.000644777319394052|3.0
0|It was attached to a gas station, and that is rarely a good sign.|-0.6999999999999998|0.8666666666666667|0.8333333333333334|The average sentiment score of the explanations is negative, indicating a pessimistic viewpoint towards being attached to a gas station. The high confidence rating and clear explanations further support this negative sentiment.|['attach', 'ga', 'station', ',', 'rare', 'good', 'sign', '.']|"[ 0.          0.          0.         ... -0.7         0.86666667
  0.83333333]"|0.005699358880519867|4.0
1|How awesome is that.|1.0|0.9333333333333332|0.9333333333333332|"The phrase ""how awesome is that"" conveys a highly positive sentiment of excitement and enthusiasm, indicating a strong positive emotion."|['awesom', '.']|[0.         0.         0.         ... 1.         0.93333333 0.93333333]|0.9992490410804749|1.0
1|I will be back many times soon.|0.9333333333333332|0.9|0.8666666666666667|The text shows clear positive sentiment as the user expresses a strong intention to return multiple times soon, demonstrating eagerness and anticipation for a positive future experience.|['back', 'mani', 'time', 'soon', '.']|[0.         0.         0.         ... 0.93333333 0.9        0.86666667]|0.9977508187294006|3.0
1|The menu had so much good stuff on it i could not decide!|0.8666666666666667|0.8666666666666667|0.9|The user's prompt indicates a positive sentiment towards the menu, as they were impressed with the options and had a satisfying dining experience. They expressed satisfaction with the variety of choices and being overwhelmed by the abundance of options.|['menu', 'much', 'good', 'stuff', 'could', 'decid']|[0.         0.         0.         ... 0.86666667 0.86666667 0.9       ]|0.9985854625701904|0.0
0|Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.|-0.9|0.9|0.8333333333333334|The text conveys a highly negative sentiment by using derogatory language, humiliating and insulting someone, indicating a negative interaction.|['wors', ',', 'humili', 'worker', 'right', 'front', '.', '.', 'bunch', 'horribl', 'name', 'call', '.']|"[ 0.          0.          0.         ... -0.9         0.9
  0.83333333]"|0.0028136589098721743|2.0
1|CONCLUSION: Very filling meals.|0.7666666666666666|0.8666666666666667|0.7666666666666666|"The explanation ""Very filling meals"" suggests a positive sentiment as it implies that the meals are satisfying and substantial, with a strong degree of satisfaction."|['conclus', ':', 'fill', 'meal', '.']|[0.         0.         0.         ... 0.76666667 0.86666667 0.76666667]|0.9993240833282471|1.0
1|Their daily specials are always a hit with my group.|0.9|0.8166666666666668|0.9166666666666666|The daily specials are consistently popular and well-liked by the user's group, resulting in a positive sentiment.|['daili', 'special', 'alway', 'hit', 'group', '.']|[0.         0.         0.         ... 0.9        0.81666667 0.91666667]|0.9989317059516907|2.0
0|And then tragedy struck.|-0.8000000000000002|0.9|0.8333333333333334|"The phrase ""tragedy struck"" consistently evokes a strong negative sentiment by suggesting a significant and unfortunate event or experience."|['tragedi', 'struck', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.83333333]"|0.0014742875937372446|3.0
1|The pancake was also really good and pretty large at that.|0.8000000000000002|0.9|0.8666666666666667|"The general sentiment is positive as the users describe the pancake as ""really good"" and ""pretty large"", indicating a pleasant experience with the food."|['pancak', 'also', 'realli', 'good', 'pretti', 'larg', '.']|[0.         0.         0.         ... 0.8        0.9        0.86666667]|0.9970165491104126|3.0
1|This was my first crawfish experience, and it was delicious!|0.8000000000000002|0.9|0.8833333333333333|"The overall sentiment is positive as the user describes their first crawfish experience as delicious and reinforces it with an exclamation mark, indicating enjoyment. Additionally, the use of positive language like ""delicious"" contributes to the positive sentiment score."|['first', 'crawfish', 'experi', ',', 'delici']|[0.         0.         0.         ... 0.8        0.9        0.88333333]|0.9966346621513367|0.0
1|Their monster chicken fried steak and eggs is my all time favorite.|0.9666666666666668|0.8666666666666667|0.8666666666666667|"The user's explanation consistently shows strong positive sentiment towards the ""monster chicken fried steak and eggs,"" indicating that it is their favorite and highly enjoyable."|['monster', 'chicken', 'fri', 'steak', 'egg', 'time', 'favorit', '.']|[0.         0.         0.         ... 0.96666667 0.86666667 0.86666667]|0.9976404905319214|2.0
1|Waitress was sweet and funny.|0.9333333333333332|0.9|0.9666666666666668|The majority of explanations suggest that the user had a positive experience with the waitress, describing her as sweet, funny, and providing a pleasant and enjoyable experience.|['waitress', 'sweet', 'funni', '.']|[0.         0.         0.         ... 0.93333333 0.9        0.96666667]|0.9982091188430786|4.0
1|I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious!|0.9666666666666668|0.9166666666666666|0.9666666666666668|"The multi-grain pumpkin pancakes with pecan butter are described as ""amazing,"" ""fluffy,"" and ""delicious,"" leading to a highly positive sentiment towards them."|"['also', 'tast', ""mom'"", 'multi-grain', 'pumpkin', 'pancak', 'pecan', 'butter', 'amaz', ',', 'fluffi', ',', 'delici']"|[0.         0.         0.         ... 0.96666667 0.91666667 0.96666667]|0.9983285069465637|0.0
0|I'd rather eat airline food, seriously.|-0.8166666666666668|0.8833333333333333|0.9|The user strongly dislikes airline food and expresses a very negative sentiment towards it with clear and specific reasoning, using language that emphasizes their strong preference for something other than airline food.|"[""i'd"", 'rather', 'eat', 'airlin', 'food', ',', 'serious', '.']"|"[ 0.          0.          0.         ... -0.81666667  0.88333333
  0.9       ]"|0.000644777319394052|3.0
1|Cant say enough good things about this place.|1.0|0.9166666666666666|1.0|"The explanations collectively suggest that there is a highly positive sentiment expressed towards the place, with an overwhelming sense of satisfaction and praise. The phrase ""can't say enough good things"" highlights the writer's extremely favorable opinion."|['cant', 'say', 'enough', 'good', 'thing', 'place', '.']|[0.         0.         0.         ... 1.         0.91666667 1.        ]|0.9934777021408081|1.0
1|The ambiance was incredible.|0.9333333333333332|0.9|1.0|"The majority of the explanations highlight that the word ""incredible"" used to describe the ambiance indicates a highly positive sentiment and a very favorable experience."|['ambianc', 'incred', '.']|[0.         0.         0.         ... 0.93333333 0.9        1.        ]|0.9985219836235046|2.0
1|The waitress and manager are so friendly.|0.8333333333333334|0.8666666666666667|0.9|The statement expresses a positive sentiment, highlighting the friendliness of both the waitress and manager in customer interactions.|['waitress', 'manag', 'friendli', '.']|[0.         0.         0.         ... 0.83333333 0.86666667 0.9       ]|0.9984325766563416|3.0
0|I would not recommend this place.|-0.8333333333333334|0.8666666666666667|0.9333333333333332|The explanations indicate that the sentiment expressed towards the place is negative, as the user strongly disapproves, uses negative words, and advises against visiting.|['would', 'recommend', 'place', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.93333333]"|0.003188928123563528|2.0
0|Overall I wasn't very impressed with Noca.|-0.3333333333333333|0.8000000000000002|0.9|"The user's overall sentiment towards Noca is predominantly negative, with a slight emphasis on their lack of satisfaction. However, the use of the word ""very"" weakens the negativity and the lack of specific details makes it hard to gauge their exact level of disappointment."|['overal', 'impress', 'noca', '.']|"[ 0.          0.          0.         ... -0.33333333  0.8
  0.9       ]"|0.010285839438438416|0.0
0|My gyro was basically lettuce only.|-0.8333333333333334|0.8666666666666667|0.8000000000000002|The overall sentiment is negative as the user expresses disappointment with the gyro lacking filling and being mostly lettuce, resulting in a low satisfaction score.|['gyro', 'basic', 'lettuc', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.8       ]"|0.001075327629223466|3.0
0|Terrible service!|-0.8333333333333334|0.8666666666666667|0.9|"The overall consensus is that the phrase ""terrible service"" denotes a strongly negative sentiment, expressing dissatisfaction and frustration with the quality of service received."|['terribl', 'servic']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.9       ]"|0.0029079236555844545|0.0
0|Thoroughly disappointed!|-0.8333333333333334|0.9|0.8666666666666667|"The phrase ""thoroughly disappointed"" is a highly negative expression that indicates a strong feeling of dissatisfaction or unhappiness with something, intensifying the overall negative sentiment score."|['thoroughli', 'disappoint']|"[ 0.          0.          0.         ... -0.83333333  0.9
  0.86666667]"|0.0035811990965157747|2.0
1|I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.|0.6333333333333333|0.8333333333333334|0.9|The overall sentiment expressed in the explanations is positive, as the user shows a preference and love for homemade/handmade pastas and thin pizzas, despite not generally eating much pasta.|['much', 'pasta', ',', 'love', 'homemad', 'hand', 'made', 'pasta', 'thin', 'pizza', '.']|[0.         0.         0.         ... 0.63333333 0.83333333 0.9       ]|0.9989123344421387|3.0
1|Give it a try, you will be happy you did.|1.0|0.8666666666666667|0.8666666666666667|The explanations collectively suggest that the statement is positive because it conveys the idea that trying something will lead to happiness in an encouraging and upbeat manner.|['give', 'tri', ',', 'happi', '.']|[0.         0.         0.         ... 1.         0.86666667 0.86666667]|0.9987043142318726|3.0
1|By far the BEST cheesecurds we have ever had!|1.0|0.8833333333333334|1.0|"The explanations consistently highlight a highly positive sentiment towards the cheesecurds, with strong emphasis on them being the ""BEST"" and ""best ever."""|['far', 'best', 'cheesecurd', 'ever']|[0.         0.         0.         ... 1.         0.88333333 1.        ]|0.9992490410804749|1.0
